Date,Wsp_44m,Wdir_41m,ActPow,RePow,ActPow_std,Wsp_44m_std,Wdir_41m_std,stability
2.01801E+11,10.9507,146.022,640.519,-3.33E-05,156.747,1.92775,7.63041,0
2.01801E+11,9.68289,146.854,537.419,0.000703333,176.87,1.93503,8.30711,0
2.01801E+11,11.5968,147.957,699.632,0.00163667,153.813,1.5401,6.13188,1
2.01801E+11,11.3229,149.108,642.33,0.00211333,169.394,1.54914,7.17734,1
2.01801E+11,12.1182,148.944,741.479,0.00335333,121.039,2.14502,7.30423,0
2.01801E+11,10.0233,152.803,779.011,-0.00122,108.037,2.44614,9.44117,0
2.01801E+11,12.6794,150.984,825.708,-0.00252333,66.048,2.0362,7.65639,0
2.01801E+11,13.7605,149.702,817.074,-0.00296,70.4885,1.90977,7.07813,1
2.01801E+11,12.7062,151.404,814.207,0.00449667,76.1781,1.9583,7.40698,0
2.01801E+11,12.1464,147.437,777.184,0.00332,118.173,2.49456,8.76779,0
2.01801E+11,12.2749,144.403,734.729,-0.00645,128.165,2.11098,7.36613,0
2.01801E+11,14.193,142.33,821.323,-0.00193333,78.8493,2.72159,8.52871,0
2.01801E+11,13.2615,139.325,804.27,-0.00105667,81.0768,2.52571,8.871,0
2.01801E+11,12.0912,138.516,728.213,-0.000453333,135.747,2.3293,8.1614,0
2.01801E+11,12.1368,139.716,784.074,0.00147333,107.906,2.27719,8.7385,0
2.01801E+11,13.1072,143.117,783.023,-0.00195,110.53,2.51958,8.58133,0
2.01801E+11,13.5118,140.833,792.328,0.000153333,108.297,2.39735,9.15157,0
2.01801E+11,12.1045,141.727,703.111,-0.00514,143.226,2.06663,9.09414,0
2.01801E+11,13.3435,142.495,765.437,-0.00324,127.125,2.60161,7.94558,0
2.01801E+11,13.0767,142.461,750.059,-0.00343,147.156,2.07102,7.99014,0
2.01801E+11,14.1572,144.371,816.684,-0.00201,78.0066,1.99428,7.43424,1
2.01801E+11,13.2017,143.41,787.743,0.00194667,102.418,2.43598,8.62637,0
2.01801E+11,14.1728,145.314,800.706,0.0108233,94.4155,2.57757,7.2052,0
2.01801E+11,13.8042,143.845,840.818,0.00121333,31.5001,2.94525,7.40794,0
2.01801E+11,12.7008,144.385,795.684,0.00173333,93.4401,2.36939,7.6795,0
2.01801E+11,14.0903,143.829,821.217,-0.00195,67.2927,1.80592,7.46742,1
2.01801E+11,13.2657,145.729,773.602,-0.00550333,117.48,2.70498,7.31427,0
2.01801E+11,13.4268,145.432,804.011,0.00231,84.5535,2.66855,7.35255,0
2.01801E+11,13.5803,147.012,751.921,-0.00451333,120.156,2.15112,7.12273,0
2.01801E+11,12.6291,144.725,766.22,0.00469667,126.759,2.2386,7.17486,0
2.01801E+11,13.3248,143.975,800.916,-0.00391,87.5747,2.49975,7.63862,0
2.01801E+11,13.5675,143.025,779.244,-0.00589,106,2.40338,7.17703,0
2.01801E+11,12.6029,141.472,755.057,-0.00369,113.378,2.52429,7.66286,0
2.01801E+11,10.5465,140.896,590.976,-0.00535,154.758,1.8054,9.23007,0
2.01801E+11,12.385,141.005,714.714,-0.00409333,129.518,1.95373,7.94564,0
2.01801E+11,13.6764,139.834,763.59,0.00391,131.084,2.19036,7.12291,0
2.01801E+11,13.1421,139.995,762.909,0.00369333,126.399,2.09402,8.27046,0
2.01801E+11,12.2418,139.581,695.013,-0.00126,170.709,1.90228,7.79105,0
2.01801E+11,12.6506,139.604,741.024,0.00094,132.557,1.59426,8.39689,1
2.01801E+11,11.2468,138.896,618.787,4.67E-05,198.779,2.18857,9.05188,0
2.01801E+11,11.495,137.591,708.607,-0.00391,157.012,1.98285,9.7972,0
2.01801E+11,11.1322,136.417,670.164,0.00539,143.18,1.93645,9.53118,0
2.01801E+11,11.1281,140.633,593.131,0.00138333,162.12,1.87735,8.18256,0
2.01801E+11,11.9289,141.794,768.478,-0.00093,101.799,1.65974,7.38764,1
2.01801E+11,11.3218,146.887,595.573,0.00202,157.992,1.57347,7.05962,1
2.01801E+11,12.2093,147.927,723.621,0.00452,122.006,1.52618,6.8997,1
2.01801E+11,11.2521,140.269,660.073,-0.00101,148.242,1.99269,7.2077,0
2.01801E+11,8.24351,141.437,327.551,0.0006,140.986,1.5599,6.48882,0
2.01801E+11,6.34762,147.062,120.025,-0.00806,32.8589,0.834862,7.32288,1
2.01801E+11,6.50133,147.971,134.713,0.000783333,37.2492,0.621266,4.71124,1
2.01801E+11,4.77709,142.85,72.1873,2.33E-05,25.4037,0.641938,6.70309,1
2.01801E+11,4.74929,148.303,53.7377,6.00E-05,18.2278,0.491918,8.39717,1
2.01801E+11,4.11962,161.455,50.9867,1.67E-05,25.9252,0.717422,8.25198,0
2.01801E+11,4.9279,160.236,92.1235,0.00105,22.1988,0.788221,9.60525,0
2.01801E+11,4.94027,171.639,65.7132,0.000126667,28.7312,0.911002,9.8074,0
2.01801E+11,5.23531,177.66,68.0251,2.33E-05,24.4321,0.920825,7.19166,0
2.01801E+11,4.72851,185.5,42.0452,-0.00193,20.2215,0.551429,8.3225,1
2.01801E+11,4.74822,191.432,33.3549,-0.0004,17.6527,0.496728,6.45347,1
2.01801E+11,4.97935,197.158,37.3571,-0.00250667,18.5842,0.501414,5.18285,1
2.01801E+11,5.56601,195.483,17.1,0.00081,9.19286,0.428376,4.88286,1
2.01801E+11,5.82102,194.683,42.4875,-2.67E-05,22.262,0.51073,4.6302,1
2.01801E+11,5.54882,197.033,50.5773,-0.000146667,19.1453,0.547892,4.89453,1
2.01801E+11,5.53883,196.338,44.2333,0.0333333,0.0471397,0.569251,5.46461,1
2.01801E+11,5.45568,197.509,32.9175,-0.000233333,26.7875,0.522479,5.6094,1
2.01801E+11,5.289,198.934,17.2838,-0.00269,13.3036,0.610423,5.69541,1
2.01801E+11,5.96669,199.858,57.8064,9.33E-05,16.0421,0.636244,4.81059,1
2.01801E+11,5.79079,193.358,94.3588,-0.000373333,28.2285,0.657715,5.92028,1
2.01801E+11,5.98828,192.463,90.242,0.00311667,32.8023,0.699121,5.72482,1
2.01801E+11,6.36984,194.607,36.8629,-0.00042,16.2769,0.636075,5.62047,1
2.01801E+11,6.33339,194.488,94.4922,-0.000206667,50.4371,0.685392,6.05542,1
2.01801E+11,5.90129,196.167,74.7763,-0.00270667,22.8034,0.659404,5.96391,1
2.01801E+11,6.03732,197.14,82.3604,-0.00241333,26.5731,0.689708,5.93327,1
2.01801E+11,6.19105,196.713,55.4205,-0.00148333,37.778,0.589364,5.29522,1
2.01801E+11,5.78559,198.346,22.6559,-0.00243333,19.615,0.541292,4.83218,1
2.01801E+11,5.60425,203.552,43.1294,-0.00296333,13.1979,0.467081,4.63998,1
2.01801E+11,5.30819,201.452,55.6144,0.00153333,16.1874,0.376169,5.18966,1
2.01801E+11,5.62422,195.38,60.5339,-0.00258667,22.3351,0.380033,4.28672,1
2.01801E+11,4.9234,192.006,7.23503,0.000446667,7.58078,0.403696,4.68034,1
2.01801E+11,4.28178,188.464,27.7878,0.000446667,15.2791,0.292545,4.43497,1
2.01801E+11,4.41004,180.671,43.0218,0.000293333,14.1674,0.6059,8.51397,1
2.01801E+11,5.44341,172.436,84.9346,-3.00E-05,18.0949,0.591958,6.31933,1
2.01801E+11,4.83143,170.74,63.5697,-0.00101333,15.1826,0.783744,7.07725,0
2.01801E+11,4.11082,166.586,0.877951,9.45686,0,,,
2.01801E+11,5.70457,168.803,91.8671,0.000586667,29.1408,0.827288,7.43185,1
2.01801E+11,6.00097,171.2,117.457,0.00281667,27.4823,0.704805,7.30757,1
2.01801E+11,5.53016,175.47,57.6019,-0.000743333,26.2039,0.392992,5.4521,1
2.01801E+11,5.02183,182.345,38.1706,0.00017,13.9561,0.475189,4.34181,1
2.01801E+11,4.3325,174.471,31.618,-0.000473333,6.72434,0.335366,4.53016,1
2.01801E+11,4.58436,167.713,50.6156,-0.00224,9.01362,0.552782,7.37613,1
2.01801E+11,4.70219,168.176,52.029,0.000136667,12.7568,0.678095,8.4024,1
2.01801E+11,4.86519,169.313,42.1094,-0.000216667,8.64573,0.512129,7.00522,1
2.01801E+11,4.34339,174.587,38.7249,0.000163333,14.6287,0.494582,4.04739,1
2.01801E+11,3.56713,185.206,13.5008,0.132833,13.4902,0.240758,4.4595,1
2.01801E+11,3.55811,189.708,11.2219,0.188597,6.96786,0.221244,2.62006,1
2.01801E+11,3.29757,190.908,-0.95375,2.18748,0.522979,0.178789,2.70799,1
2.01801E+11,2.6675,195.271,-0.782247,-0.51931,0.567277,0.362604,4.077,1
2.01801E+11,2.24986,186.578,-0.725237,-0.501213,0.512098,0.171975,4.6237,1
2.01801E+11,1.70326,170.337,-0.847013,-0.608243,0.695361,0.263601,13.0456,0
2.01801E+11,1.53042,138.681,-0.78265,-0.553777,0.662703,0.373375,15.0754,0
2.01801E+11,2.01215,133.822,-0.796733,-0.54054,0.623592,0.127993,8.67709,1
2.01801E+11,2.02989,146.43,-0.80775,-0.580293,0.626144,0.123075,2.32138,1
2.01801E+11,1.49414,133.296,-0.7645,-0.545493,0.624907,0.437244,16.4857,0
2.01801E+11,0.772862,324.564,-0.545467,-0.207207,0.760293,0.181062,7.02712,0
2.01801E+11,1.0922,322.745,-0.3,0.2,0,0.332941,0.127117,0
2.01801E+11,1.5902,75.5225,-0.420253,0.0851333,0.517134,0.411778,37.2789,0
2.01801E+11,1.1891,97.9213,-0.43786,0.0714067,0.582045,0.428324,3.58776,0
2.01801E+11,0.953545,107.113,-0.433853,0.07329,0.567116,0.119419,5.99693,1
2.01801E+11,1.3866,105.757,-0.531857,-0.0140433,0.805414,0.230661,5.15202,0
2.01801E+11,0.892468,99.6387,-0.400793,0.10189,0.447129,0.149987,0.348265,0
2.01801E+11,0.842324,102.461,-0.418103,0.08415,0.514224,0.111932,3.21554,1
2.01801E+11,1.51802,111.362,-0.48166,0.03137,0.682077,0.181529,12.6422,1
2.01801E+11,1.59704,109.216,-0.514077,0.1188,0.671069,0.187275,8.94347,1
2.01801E+11,1.03356,111.63,-0.516447,0.266047,0.572873,0.4112,5.46132,0
2.01801E+11,0.555379,112.933,-0.475817,0.30169,0.43966,0.0761208,0.182622,1
2.01801E+11,0.503833,113.065,-0.479243,0.28129,0.505305,0,0.00302754,1
2.01801E+11,1.03646,242.441,-0.759297,-1.01339,0.793379,0.309601,35.7613,0
2.01801E+11,1.804,241.891,-0.5844,0.182333,0.732891,0.273071,6.19742,0
2.01801E+11,2.36952,253.823,-0.48528,0.283783,0.44318,0.235421,2.48359,1
2.01801E+11,2.98626,256.817,-0.485327,0.282397,0.431244,0.136462,5.54063,1
2.01801E+11,3.15102,255.376,-1.28626,-1.48436,1.43135,0.238295,6.28642,1
2.01801E+11,3.20145,252.901,-0.876577,-0.462857,0.647854,0.354887,8.13722,1
2.01801E+11,2.44296,251.401,-0.826823,-0.361417,0.563514,0.19983,6.44875,1
2.01801E+11,1.76843,233.028,-0.848493,-0.381887,0.624988,0.568572,5.3801,0
2.01801E+11,0.794646,227.959,-0.79684,-0.309153,0.544171,0.18121,1.47228,0
2.01801E+11,0.954926,176.855,-0.51167,0.258677,0.524775,0.159058,43.2042,0
2.01801E+11,1.06706,129.733,-0.58211,0.193987,0.720599,0.136804,7.01388,1
2.01801E+11,1.09765,117.449,-0.594897,0.180773,0.745917,0.13943,3.89516,1
2.01801E+11,1.51065,123.762,-0.560417,0.21274,0.663674,0.148817,7.98037,1
2.01801E+11,1.1836,152.188,-0.615843,0.0122267,0.740479,0.215833,10.5242,0
2.01801E+11,1.17605,187.101,-0.580343,0.0477333,0.656895,0.23218,15.2896,0
2.01801E+11,2.06961,211.501,-0.825207,-0.784643,0.840694,0.181665,5.83924,1
2.01801E+11,1.94023,199.576,-0.853427,-0.384547,0.623228,0.119913,2.89962,1
2.01801E+11,2.81903,219.115,-1.19993,-1.02688,1.02543,0.347827,15.0503,1
2.01801E+11,2.18279,189.819,-0.90048,-0.485327,0.693605,0.344087,11.9279,0
2.01801E+11,2.34616,188.588,-1.0247,-0.7176,0.851534,0.449975,9.72324,0
2.01801E+11,2.53334,182.558,-0.8315,-0.36398,0.56434,0.133646,6.08235,1
2.01801E+11,2.9863,186.864,-0.814117,-0.347153,0.513308,0.183119,6.22191,1
2.01801E+11,2.47396,182.926,-0.830087,-0.360997,0.567241,0.357047,7.51576,1
2.01801E+11,2.62362,175.371,-0.83071,-0.3594,0.563614,0.118494,4.33484,1
2.01801E+11,2.51385,167.48,-0.831167,-0.360903,0.570601,0.16293,4.92646,1
2.01801E+11,2.72128,203.585,-1.05632,-0.74742,0.905501,0.444205,13.8853,0
2.01801E+11,2.88989,211.775,-0.81268,-0.344113,0.515518,0.45693,6.89343,0
2.01801E+11,3.14047,207.915,-0.873713,-0.4597,0.635577,0.302129,4.41422,1
2.01801E+11,2.45384,202.6,-0.826373,-0.352357,0.566895,0.30716,3.2,1
2.01801E+11,1.89186,200.901,-0.827223,-0.351033,0.566489,0.320011,7.61005,0
2.01801E+11,3.25288,207.515,-0.825927,-0.3488,0.56579,0.462371,3.60587,1
2.01801E+11,4.08315,226.27,28.1993,-0.33342,28.6007,0.582928,8.45405,1
2.01801E+11,3.61856,230.492,12.3798,-0.00168667,6.39426,0.35072,5.93002,1
2.01801E+11,3.93926,242.017,22.8517,-0.000793333,12.6384,0.668934,7.01025,0
2.01801E+11,4.53969,249.37,47.6568,-0.00112,18.5833,0.646798,5.96056,1
2.01801E+11,6.3738,262.101,141.387,-0.000453333,48.6536,0.788982,7.57685,1
2.01801E+11,6.64378,260.764,175.964,-0.000923333,68.326,0.855478,6.29646,1
2.01801E+11,7.03718,260.258,189.434,-0.000663333,61.7748,0.920528,5.73698,1
2.01801E+11,6.78599,260.69,214.29,0.000496667,53.8043,1.00164,5.68969,1
2.01801E+11,5.95306,255.762,124.686,-0.00213333,39.6776,0.719099,5.20887,1
2.01801E+11,6.09456,253.841,126.703,0.00088,31.2338,0.670422,5.19522,1
2.01801E+11,6.0062,252.649,112.038,-1.00E-05,37.873,0.583159,4.44288,1
2.01801E+11,5.79449,253.772,94.1289,0.000933333,26.7458,0.555302,4.05927,1
2.01801E+11,5.50111,258.856,107.6,-0.00125333,32.5348,0.639929,5.65362,1
2.01801E+11,4.97463,261.077,82.0526,0.00240333,26.867,0.565594,5.20397,1
2.01801E+11,4.64063,259.915,59.1579,-0.000506666,26.2211,0.543893,6.16925,1
2.01801E+11,4.82056,259.218,66.7283,-5.67E-05,22.2845,0.447533,4.82171,1
2.01801E+11,4.6471,259.485,56.0132,-0.000663333,24.9589,0.445275,4.56439,1
2.01801E+11,4.49611,259.206,48.5481,4.67E-05,20.2386,0.384862,4.18651,1
2.01801E+11,4.48801,260.533,42.6518,-0.00330667,14.0003,0.457013,4.91466,1
2.01801E+11,4.31559,261.35,45.3191,-0.00143333,13.6905,0.436605,5.10033,1
2.01801E+11,4.21841,258.939,47.4274,0.000216667,11.1996,0.415981,4.92754,1
2.01801E+11,4.45387,258.389,51.4772,-0.00037,23.9545,0.419549,5.15178,1
2.01801E+11,4.64125,257.448,52.5459,0.000623333,18.3597,0.39444,4.65013,1
2.01801E+11,4.77691,253.127,59.564,-0.00118667,14.9108,0.444081,4.44957,1
2.01801E+11,5.03807,253.694,65.5085,-0.00038,19.6659,0.54176,4.98722,1
2.01801E+11,5.26329,252.445,86.4293,0.00017,25.4678,0.495863,4.75228,1
2.01801E+11,5.09373,251.344,70.4581,-0.00015,25.7723,0.411329,4.34926,1
2.01801E+11,4.88622,253.269,65.2067,-0.00081,21.4622,0.491129,4.77124,1
2.01801E+11,5.15336,257.332,77.7755,-0.00141333,28.1063,0.718162,4.42533,1
2.01801E+11,5.53863,259.056,99.4097,-0.00185,27.871,0.57407,5.49776,1
2.01801E+11,5.761,262.883,57.486,2.33633,55.2,0.536413,5.86325,1
2.01801E+11,5.94346,262.756,-1.06022,-0.538193,0.761459,0.558895,5.06289,1
2.01801E+11,6.41659,261.678,-0.787773,-0.04352,0.443132,0.677917,5.13549,1
2.01801E+11,6.7653,261.819,-0.805033,-0.0667633,0.514141,0.839336,5.82193,1
2.01801E+11,6.47241,264.198,-0.801807,-0.06272,0.445161,0.936368,5.54636,1
2.01801E+11,6.3533,267.387,149.569,-0.28334,56.3779,0.833244,5.87608,1
2.01801E+11,6.56415,266.842,176.977,-0.00144,42.456,0.666865,6.36733,1
2.01801E+11,6.75075,262.735,192.84,-0.000803333,59.3179,0.960618,5.87522,1
2.01801E+11,7.49377,265.046,237.458,-0.00101,65.1152,0.985037,6.43255,1
2.01801E+11,7.13919,267.744,239.548,-0.00176333,61.1553,0.934894,6.01194,1
2.01801E+11,5.92102,266.023,91.3667,0,0.188562,0.909912,5.69611,0
2.01801E+11,5.09452,261.526,79.735,-0.000146666,35.5982,0.739281,6.38895,1
2.01801E+11,5.28815,258.924,85.5863,-0.00041,29.1462,0.733931,5.58431,1
2.01801E+11,5.80305,261.859,137.576,-0.00186,43.3783,0.868872,6.05124,0
2.01801E+11,6.41739,264.94,161.605,-0.00138667,42.0881,0.97961,6.26222,0
2.01801E+11,6.36208,265.763,161.69,-0.000106667,42.8912,0.844936,5.78992,1
2.01801E+11,6.07925,264.332,132.9,-0.00281333,43.6284,0.678676,5.28645,1
2.01801E+11,5.51938,265.273,103.558,-0.00192667,29.0142,0.777116,5.93957,1
2.01801E+11,5.51995,263.817,115.484,0.00299333,32.1258,0.733287,6.1965,1
2.01801E+11,6.30391,257.313,150.889,-0.00065,62.3115,0.660951,7.73361,1
2.01801E+11,6.71107,254.027,178.622,-0.00141,41.2963,0.678618,5.11923,1
2.01801E+11,7.0965,254.202,221.45,0.000436667,52.8641,0.846335,5.72723,1
2.01801E+11,5.35319,255.449,113.759,-0.00172,32.2346,0.648996,5.62809,1
2.01801E+11,5.34545,247.79,105.61,-0.000676667,37.2994,0.692034,5.82091,1
2.01801E+11,5.27651,249.12,83.5659,-6.67E-06,29.9932,0.716223,6.84885,1
2.01801E+11,5.484,242.984,98.0413,-0.00049,43.0801,0.722458,6.75697,1
2.01801E+11,5.5025,241.911,105.828,-0.00081,32.4752,0.98395,8.29379,0
2.01801E+11,6.08678,245.004,138.989,-0.00118333,48.24,1.02083,6.89598,0
2.01801E+11,5.86101,241.944,91.1717,-0.000643333,33.4594,0.861544,6.93814,1
2.01801E+11,5.97888,238.059,97.2899,-0.00105333,40.0553,0.951699,7.26898,0
2.01801E+11,5.7603,238.258,95.3391,-0.000306667,45.1599,1.0894,8.33963,0
2.01801E+11,5.81145,236.175,110.324,-0.00114,35.059,0.9621,7.55037,0
2.01801E+11,5.83527,237.087,110.801,-0.00243667,35.4482,0.820119,7.69286,1
2.01801E+11,5.7398,236.312,90.0308,-0.00328333,37.012,0.966072,7.27122,0
2.01801E+11,5.6521,237.921,100.642,-0.00340667,37.7599,1.03486,7.01908,0
2.01801E+11,5.47446,235.305,117.348,-0.00074,35.4556,0.898937,7.33564,0
2.01801E+11,5.32214,230.406,94.4582,-0.00111667,26.9023,0.768865,6.97185,1
2.01801E+11,5.22762,231.249,90.8357,-0.000706666,37.5298,0.701923,7.53724,1
2.01801E+11,5.27133,226.342,74.5312,-0.00258667,27.4132,0.700852,7.26128,1
2.01801E+11,5.26628,226.472,88.5076,-0.00107667,34.072,0.545888,7.3034,1
2.01801E+11,4.9789,224.272,72.3764,-0.000593333,26.364,0.651536,6.53469,1
2.01801E+11,5.17598,226.505,74.0769,-0.00122667,30.1622,0.743972,6.13887,1
2.01801E+11,5.21533,230.18,83.2,-0.00245,34.8693,0.790166,6.52394,0
2.01801E+11,5.12431,226.814,81.1772,-0.00058,24.9981,0.892089,7.51536,0
2.01801E+11,5.10528,225.529,79.0274,-0.00121667,25.969,0.808029,7.4286,0
2.01801E+11,5.43736,223.594,93.7421,0.000366667,27.3688,0.675427,6.60539,1
2.01801E+11,5.50246,221.647,117.105,-0.000973333,22.9623,0.666557,6.39554,1
2.01801E+11,5.5191,217.59,77.6686,-0.000693333,27.8796,0.635395,5.92265,1
2.01801E+11,5.01445,216.156,66.4571,0.00031,15.542,0.620701,6.79106,1
2.01801E+11,4.96197,214.33,67.7667,0,0.0942831,0.685002,6.82956,1
2.01801E+11,4.6928,209.033,59.6937,0.000216667,12.6066,0.399051,5.16734,1
2.01801E+11,4.8453,206.642,53.022,-0.000536667,17.1384,0.466161,5.27988,1
2.01801E+11,5.22836,206.224,55.2639,0.00097,15.7841,0.351972,4.23172,1
2.01801E+11,5.55371,202.236,25.6994,0.00059,10.4033,0.423054,4.11082,1
2.01801E+11,4.88605,200.098,21.1671,-0.00044,12.838,0.425591,4.90665,1
2.01801E+11,4.93507,201.17,34.159,-0.00175667,21.0198,0.335363,4.21041,1
2.01801E+11,4.88884,198.215,36.2825,-0.000903333,11.7974,0.317917,4.83702,1
2.01801E+11,5.222,200.545,33.0314,-0.00219667,12.4287,0.420216,4.86513,1
2.01801E+11,5.4342,201.175,30.758,0.00029,14.163,0.406551,4.84931,1
2.01801E+11,5.38414,198.806,38.5404,-0.000133333,10.6981,0.40444,4.65475,1
2.01801E+11,5.5985,198.211,52.0048,-0.00207333,18.4541,0.45123,5.23235,1
2.01801E+11,5.43554,198.647,62.9878,-0.00344333,24.5679,0.580364,6.73356,1
2.01801E+11,5.63824,200.194,22.5539,0.0168167,9.48716,0.625858,4.92042,1
2.01801E+11,5.63836,198.409,40.7188,-0.00191667,25.7541,0.600527,6.00229,1
2.01801E+11,5.84251,198.963,74.4145,-0.0023,26.1075,0.487556,4.76529,1
2.01801E+11,5.56762,199.925,71.3787,-0.00109667,20.0827,0.414421,4.59765,1
2.01801E+11,5.54701,200.377,38.592,-0.00231,22.8275,0.424086,4.06427,1
2.01801E+11,5.54108,199.585,28.0433,-0.00056,17.1002,0.488837,5.02374,1
2.01801E+11,5.64317,203.053,51.2948,-0.000423333,18.9472,0.431434,3.65046,1
2.01801E+11,5.42845,205.576,61.6411,-0.00221667,20.7165,0.49402,4.10395,1
2.01801E+11,4.05582,190.873,1.231,2.71141,4.04396,0.615938,5.45555,0
2.01801E+11,3.75469,192.32,-1.02681,-0.919187,0.790645,0.566346,6.79366,0
2.01801E+11,3.69153,186.103,-0.924267,-0.776333,0.743235,0.39943,4.69517,1
2.01801E+11,3.98112,185.724,-1.00698,-0.90908,0.904551,0.232088,2.69985,1
2.01801E+11,4.12086,185.591,-0.890497,-0.622027,0.569633,0.268661,2.00409,1
2.01801E+11,3.95668,183.961,-0.876,-0.671477,0.72519,0.410662,3.05373,1
2.01801E+11,4.89887,175.344,54.4294,0.0125167,23.3668,0.230943,1.8932,1
2.01801E+11,4.74351,168.831,53.3122,-0.00081,18.834,0.598121,6.49754,1
2.01801E+11,3.94412,169.651,38.9534,-0.00201667,17.3819,0.817024,8.92181,0
2.01801E+11,3.21119,167.577,27.7626,-0.00180667,10.0915,0.516737,7.35969,0
2.01801E+11,3.53277,159.4,37.8831,-0.00118667,13.8498,0.434445,5.61452,1
2.01801E+11,3.97439,160.876,49.0362,-0.00210667,13.3341,0.513743,4.231,1
2.01801E+11,4.59245,159.603,61.4921,-0.00108,24.5166,0.476179,5.2539,1
2.01801E+11,4.28502,163.882,64.9064,-0.0013,12.7258,0.690709,8.93388,0
2.01801E+11,4.18405,168.712,44.9029,-0.00175667,23.6722,0.538126,8.04463,1
2.01801E+11,3.17822,168.818,7.96213,0.818893,6.76698,0.563656,5.36593,0
2.01801E+11,3.84339,162.169,-1.05674,1.38821,0.808616,0.612362,5.86739,0
2.01801E+11,3.22407,161.97,-1.00123,-0.848607,0.820987,0.450338,9.42808,1
2.01801E+11,2.28015,162.286,-0.9195,-0.794037,0.745413,0.505194,7.97416,0
2.01801E+11,2.30375,155.785,-0.917327,-0.66154,0.669681,0.329462,6.12253,1
2.01801E+11,2.72283,146.298,-0.778373,-0.529257,0.444464,0.123081,1.26275,1
2.01801E+11,2.47239,142.888,-0.81353,-0.561223,0.569619,0.0692751,6.64012,1
2.01801E+11,1.96594,122.299,-0.813813,-0.553353,0.56701,0.344903,14.7386,0
2.01801E+11,2.41518,88.3406,-0.88086,-0.622613,0.76033,0.351786,6.02507,1
2.01801E+11,2.91127,75.877,-1.22209,-1.47424,1.28423,0.18117,3.75379,1
2.01801E+11,3.48115,69.7884,-2.71585,-4.27143,0.639923,0.157219,2.04246,1
2.01801E+11,3.98928,64.7667,-2.63464,-4.20906,0.441172,0.323312,1.72095,1
2.01801E+11,4.34254,63.7779,-2.19664,-3.41265,0.999714,0.158679,2.28252,1
2.01801E+11,4.16293,58.5748,-0.88248,-0.695617,0.676489,0.158916,3.58334,1
2.01801E+11,4.28345,55.9005,11.8294,-0.403277,25.5241,0.513328,2.30371,1
2.01801E+11,4.77696,57.1912,49.3439,0.000773333,8.87465,0.485316,3.93892,1
2.01801E+11,4.45786,59.2765,33.5036,-0.00110667,8.83152,0.481596,6.0608,1
2.01801E+11,4.02133,53.957,35.1817,-0.00192667,9.86988,0.52937,7.4019,1
2.01801E+11,4.22034,53.279,39.2318,-0.000326667,15.9064,0.610943,7.70485,1
2.01801E+11,5.02552,49.1826,66.8643,-0.000776667,16.4415,0.534583,6.95211,1
2.01801E+11,4.92153,51.1759,62.6629,-0.0019,20.3468,0.629417,7.77918,1
2.01801E+11,4.75885,53.4415,60.7813,-0.000316666,23.7345,0.677013,8.08493,1
2.01801E+11,4.92463,53.9236,55.3822,-0.000823333,20.5572,0.697568,7.95001,1
2.01801E+11,5.02159,57.9074,64.9243,0.00013,14.5886,0.554474,6.83482,1
2.01801E+11,4.80785,60.778,49.9416,0.000363333,25.4107,0.49962,6.31563,1
2.01801E+11,4.89294,61.6255,43.3169,-0.000733333,13.6612,0.42056,5.70146,1
2.01801E+11,5.07807,63.6836,46.6873,-0.00258333,20.4014,0.446841,5.16193,1
2.01801E+11,4.82105,70.3072,54.5567,-9.67E-05,21.4806,0.595099,6.37528,1
2.01801E+11,4.28081,69.8118,38.6982,-0.00224333,13.4323,0.639351,7.01545,0
2.01801E+11,4.08082,70.6608,33.2998,0.000513333,10.0776,0.482254,7.09202,1
2.01801E+11,3.98179,71.8916,33.321,-0.00134,13.7649,0.446981,6.42879,1
2.01801E+11,4.04061,73.3566,27.9043,-0.000763333,7.79218,0.360534,5.48008,1
2.01801E+11,3.7395,71.552,19.8958,-0.00114667,8.67363,0.386936,5.67022,1
2.01801E+11,3.48381,70.6132,14.9929,0.000136667,6.55572,0.384853,4.87987,1
2.01801E+11,3.53276,74.6067,13.8013,-0.00383667,7.03433,0.368171,4.31693,1
2.01801E+11,3.78531,75.868,14.71,-0.00222667,7.15874,0.384101,4.67561,1
2.01801E+11,3.01718,78.4178,2.44699,2.40984,6.7283,0.29121,5.41721,1
2.01801E+11,2.91726,75.9048,-0.93908,-0.75609,0.76979,0.25058,4.54313,1
2.01801E+11,2.92889,70.5885,-0.960913,-0.699207,0.794756,0.225139,4.64071,1
2.01801E+11,2.79163,63.5679,-0.815313,-0.53375,0.561857,0.227464,5.51045,1
2.01801E+11,2.71514,52.2905,-1.03008,-0.861867,0.867085,0.331901,7.91287,1
2.01801E+11,2.06639,37.9233,-0.918053,-0.62081,0.668624,0.316275,7.57122,0
2.01801E+11,2.40995,33.716,-1.06505,-0.938483,0.946017,0.276286,7.75582,1
2.01801E+11,2.38178,27.2711,-0.803087,-0.53052,0.501023,0.441508,6.71116,0
